anime_id,name,genre,type,episodes,rating,members,genre_set
23191,Chokin no Susume,Comedy,Movie,1,6.0,71,{'Comedy'}
34259,Chotto Ugoku!? &quot;Futeneko&quot;,Comedy,OVA,1,6.0,17,{'Comedy'}
31749,Chou Kidougai-ku: Kashiwa-no-Ha,Mecha,ONA,3,4.86,475,{'Mecha'}
6636,Chou Kousoku Galvion,"Action, Mecha, Military, Police",TV,22,6.32,364,"{'Police', 'Mecha', 'Military', 'Action'}"
21433,Chou Zenmairobo: Patrasche,"Comedy, Historical, Mecha, Parody, Sci-Fi",TV,13,4.52,178,"{'Parody', 'Historical', 'Mecha', 'Comedy', 'Sci-Fi'}"
21545,Choubakumatsu Shounen Seiki Takamaru,"Action, Comedy, Fantasy",OVA,2,6.44,92,"{'Comedy', 'Fantasy', 'Action'}"
23511,Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa,"Action, Comedy, Game, Kids",TV,32,5.72,162,"{'Kids', 'Comedy', 'Game', 'Action'}"
32218,Choujikuu Seiki Orguss Memorial,"Action, Adventure, Mecha, Romance, Sci-Fi, Shounen",OVA,2,6.43,64,"{'Romance', 'Adventure', 'Action', 'Shounen', 'Mecha', 'Sci-Fi'}"
17002,Choujuu Kishin Dancougar: Juusenki-tai Songs,"Action, Mecha, Sci-Fi, Shounen",OVA,1,6.0,143,"{'Shounen', 'Mecha', 'Sci-Fi', 'Action'}"
30571,Chouon Senshi Borgman: Madnight☆Gigs!,"Action, Demons, Music, Sci-Fi, Shounen",OVA,1,4.82,102,"{'Music', 'Action', 'Shounen', 'Sci-Fi', 'Demons'}"
8853,Chouriki Robo Galatt,"Action, Adventure, Comedy, Mecha, Sci-Fi",TV,25,6.62,168,"{'Adventure', 'Action', 'Mecha', 'Comedy', 'Sci-Fi'}"
24927,Chuuchuu Banban,"Adventure, Kids",Movie,1,6.5,61,"{'Kids', 'Adventure'}"
31690,Chuugakusei,Comedy,OVA,2,5.0,52,{'Comedy'}
9998,Chuuhai Lemon: Love 30s - Ame ni Nurete mo,"Comedy, Drama, Police, Romance",OVA,1,6.05,116,"{'Drama', 'Police', 'Romance', 'Comedy'}"
34409,Chuuko Video-ya no Onna Tenin X,"Comedy, Shounen",ONA,1,5.75,75,"{'Shounen', 'Comedy'}"
28829,Cinterrier-jou no Hanamuko,"Comedy, Fantasy, Kids",Movie,1,3.62,117,"{'Kids', 'Fantasy', 'Comedy'}"
32762,Circles,Music,Music,1,4.79,34,{'Music'}
10967,Circuit no Ookami II: Modena no Ken,"Cars, Seinen",OVA,1,5.48,165,"{'Seinen', 'Cars'}"
30818,City Hunter: Ryou no Propose,"Action, Comedy, Mystery, Police",OVA,1,6.8,1070,"{'Comedy', 'Mystery', 'Police', 'Action'}"
25969,Clock,Dementia,Special,1,4.04,84,{'Dementia'}
19695,Clover 4/3,"Drama, School",ONA,24,7.43,163,"{'Drama', 'School'}"
32944,CoCO &amp; NiCO,"Comedy, Kids",TV,39,4.53,318,"{'Kids', 'Comedy'}"
13501,Cofun Gal no Coffy,"Comedy, Historical, Parody",ONA,10,4.45,75,"{'Parody', 'Historical', 'Comedy'}"
13503,Cofun Gal no Coffy (TV),"Comedy, Parody",TV,12,6.9,77,"{'Parody', 'Comedy'}"
13505,Cofun Gal no Coffy Campus Life,Comedy,TV,11,5.78,78,{'Comedy'}
13511,Cofun Gal no Coffy: Cofunderella,Comedy,Movie,1,5.0,64,{'Comedy'}
13509,Cofun Gal no Coffy: Juuninin to Ikareru Kofun-tachi,Comedy,Movie,1,4.29,66,{'Comedy'}
13507,Cofun Gal no Coffy: Okehazama no Tatakai,"Comedy, Historical, Parody",Movie,1,5.13,66,"{'Parody', 'Historical', 'Comedy'}"
30923,Colorful Ninja Iromaki,Fantasy,Movie,1,6.0,442,{'Fantasy'}
32628,Columbus no Daibouken,Historical,OVA,1,6.5,35,{'Historical'}
16794,Computer Haekjeonham Pokpa Daejakjeon,"Action, Sci-Fi, Shounen",Movie,1,4.22,119,"{'Shounen', 'Sci-Fi', 'Action'}"
30247,Congming de Yixiu Zhi Fan Dou Gongzhu,"Comedy, Historical, Kids",Movie,1,5.63,81,"{'Kids', 'Historical', 'Comedy'}"
25985,Contact,"Comedy, Kids, Sci-Fi",Special,1,5.0,102,"{'Kids', 'Sci-Fi', 'Comedy'}"
25977,Contact 2,"Comedy, Kids, Sci-Fi",Special,1,5.58,101,"{'Kids', 'Sci-Fi', 'Comedy'}"
29749,Convenience Store Senki Purin-tai,Comedy,ONA,8,4.48,59,{'Comedy'}
24901,Cook no Polka,"Kids, Music",Music,1,3.43,102,"{'Kids', 'Music'}"
30050,Cooking Papa Christmas Special,"Comedy, Slice of Life",Special,1,6.0,66,"{'Slice of Life', 'Comedy'}"
32630,Coral no Tanken,"Adventure, Kids, Music",TV,50,6.14,54,"{'Kids', 'Music', 'Adventure'}"
5990,Cosmic Fantasy: Ginga Me Hyou no Wana,"Action, Adventure, Comedy, Ecchi, Fantasy, Romance, Sci-Fi, Space",OVA,1,5.98,226,"{'Romance', 'Adventure', 'Fantasy', 'Action', 'Ecchi', 'Space', 'Comedy', 'Sci-Fi'}"
29711,Countdown,Dementia,Movie,1,4.25,62,{'Dementia'}
26235,Crayon no Hoshi,"Drama, Kids",OVA,1,5.0,47,"{'Kids', 'Drama'}"
33661,Crayon Shin-chan Gaiden: Alien vs. Shinnosuke,"Comedy, Ecchi, Kids, Sci-Fi, Space",ONA,13,6.83,429,"{'Kids', 'Ecchi', 'Space', 'Comedy', 'Sci-Fi'}"
31978,Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki,"Comedy, Kids, Shounen",Movie,1,7.3,320,"{'Kids', 'Shounen', 'Comedy'}"
30955,Crazy Monkey,Ecchi,Movie,1,4.81,92,{'Ecchi'}
33534,Curly,Comedy,ONA,1,4.7,54,{'Comedy'}
33685,Cyborg 009: Call of Justice 1,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.5,721,"{'Adventure', 'Action', 'Shounen', 'Mecha', 'Sci-Fi'}"
33686,Cyborg 009: Call of Justice 2,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,5.67,377,"{'Adventure', 'Action', 'Shounen', 'Mecha', 'Sci-Fi'}"
33687,Cyborg 009: Call of Justice 3,"Action, Adventure, Mecha, Sci-Fi, Shounen",Movie,1,4.33,377,"{'Adventure', 'Action', 'Shounen', 'Mecha', 'Sci-Fi'}"
7956,Cybot Robocchi,"Comedy, Sci-Fi",TV,39,6.19,162,"{'Sci-Fi', 'Comedy'}"
6760,Cynical Hysterie Hour: Henshin!,Comedy,Movie,1,5.23,105,{'Comedy'}
6759,Cynical Hysterie Hour: Trip Coaster,"Comedy, Slice of Life",Movie,1,5.96,110,"{'Slice of Life', 'Comedy'}"
6762,Cynical Hysterie Hour: Utakata no Uta,Comedy,Movie,1,6.15,126,{'Comedy'}
6761,Cynical Hysterie Hour: Yoru wa Tanoshii,Comedy,Movie,1,5.59,102,{'Comedy'}
19905,"Dai-chan, Daisuki.","Drama, School, Slice of Life",Movie,1,6.13,91,"{'Drama', 'School', 'Slice of Life'}"
25081,Daisougen no Chiisana Tenshi Bush Baby Specials,"Adventure, Drama",Special,2,5.27,84,"{'Drama', 'Adventure'}"
22329,Daisougen to Hakuba,"Adventure, Historical",OVA,1,6.83,79,"{'Historical', 'Adventure'}"
29469,Daisuki! Nendomama,"Fantasy, Kids, Slice of Life",TV,9,5.75,50,"{'Kids', 'Fantasy', 'Slice of Life'}"
18007,Dalam-iwa Goseumdochi,"Historical, Military",TV,Unknown,6.47,122,"{'Historical', 'Military'}"
16554,Dallyeola Majing-ga-X,"Mecha, Sci-Fi",Movie,1,4.13,94,"{'Mecha', 'Sci-Fi'}"
10887,Dame Oyaji,Comedy,TV,26,6.07,109,{'Comedy'}
8258,Damen&#039;s Walker,"Comedy, Romance",ONA,12,5.88,141,"{'Romance', 'Comedy'}"
17703,Danchi Tomoo,"Comedy, Seinen",TV,78,6.25,557,"{'Seinen', 'Comedy'}"
31436,Danchi Tomoo: Natsuyasumi no Shukudai wa Owatta no ka yo? Tomoo,"Comedy, Seinen",Special,1,4.6,56,"{'Seinen', 'Comedy'}"
14631,Dangerous Jiisan Ja,"Comedy, Kids",OVA,2,6.27,126,"{'Kids', 'Comedy'}"
23799,Dango San Kyoudai Attoiuma Gekijou,"Kids, Music",TV,50,7.3,74,"{'Kids', 'Music'}"
32858,Dareka no Santa Claus,Music,Music,1,5.51,75,{'Music'}
30958,Daruma-chan,"Kids, Supernatural",OVA,5,5.0,42,"{'Kids', 'Supernatural'}"
15971,Dasshutsu Gasshapon,"Historical, Sci-Fi",ONA,10,4.27,121,"{'Historical', 'Sci-Fi'}"
16816,David and Goliath,"Adventure, Historical, Kids",Movie,1,4.5,80,"{'Kids', 'Historical', 'Adventure'}"
34060,Dead World,Horror,ONA,Unknown,3.89,302,{'Horror'}
30893,Deban Desu Yo! Onigirizu,Comedy,TV,6,4.0,163,{'Comedy'}
27551,Deko Boko Friends,"Comedy, Kids",TV,Unknown,7.14,61,"{'Kids', 'Comedy'}"
23189,Dekoboko Shin Gachou: Meian no Shippai,Comedy,Movie,1,7.08,102,{'Comedy'}
31644,Deniroo&#039;s Circus,Comedy,Special,1,3.57,69,{'Comedy'}
23855,Dennou Sentai Voogie&#039;s★Angel Gaiden: Susume! Super★Angels!,"Action, Comedy, Mecha, Parody, Sci-Fi",OVA,2,5.25,110,"{'Parody', 'Action', 'Mecha', 'Comedy', 'Sci-Fi'}"
17131,Dennou Sentai Voogie&#039;s★Angel: Forever and Ever,"Action, Comedy, Drama, Mecha, Sci-Fi",OVA,1,5.1,156,"{'Drama', 'Action', 'Mecha', 'Comedy', 'Sci-Fi'}"
7750,DigiGirl Pop!: Strawberry &amp; Pop Mix Flavor,"Comedy, Sci-Fi",TV,26,6.0,143,"{'Sci-Fi', 'Comedy'}"
9869,Din Dong,"Comedy, Parody",Special,1,5.18,80,"{'Parody', 'Comedy'}"
31746,Dochamon Junior,"Comedy, Kids",TV,16,5.09,85,"{'Kids', 'Comedy'}"
34207,Dochamon Junior 2,"Comedy, Kids",TV,Unknown,6.0,41,"{'Kids', 'Comedy'}"
19121,Doctor Chichibuyama,"Ecchi, Parody, Seinen",TV,2,6.15,152,"{'Ecchi', 'Parody', 'Seinen'}"
23801,Doctor Mambo &amp; Kaitou Jibako: Uchuu yori Ai wo Komete!!,"Adventure, Fantasy, Kids, Mystery, Sci-Fi",Special,1,5.67,62,"{'Mystery', 'Adventure', 'Fantasy', 'Kids', 'Sci-Fi'}"
18317,Dodani,"Drama, School, Shounen, Slice of Life",Movie,1,5.14,59,"{'Drama', 'School', 'Slice of Life', 'Shounen'}"
17665,Dohyou no Oni-tachi,"Drama, Historical, Sports",Movie,1,5.83,83,"{'Drama', 'Historical', 'Sports'}"
3825,Dokaben,"Action, School, Shounen, Sports",TV,163,6.49,301,"{'Shounen', 'School', 'Sports', 'Action'}"
15957,Dokachin,"Comedy, Kids",TV,26,5.62,84,"{'Kids', 'Comedy'}"
18327,Dokgotak Dasi Chajeun Maundeu,"Shounen, Sports",Movie,1,5.0,70,"{'Shounen', 'Sports'}"
16572,Dokgotak: Taeyang-eul Hyanghae Deonjyeola,Sports,Movie,1,5.5,72,{'Sports'}
19437,Dokidoki Gakuen Kessen!! Youki Daimashiro,"Action, Fantasy, Magic",OVA,1,4.05,110,"{'Fantasy', 'Magic', 'Action'}"
18325,Dokkaebi Bangmang-I,"Action, Demons, Shounen",Movie,1,4.33,67,"{'Shounen', 'Demons', 'Action'}"
18313,Dokkaebi Gamtu,"Action, Adventure, Demons, Fantasy, Shounen",Movie,1,3.58,79,"{'Adventure', 'Fantasy', 'Action', 'Shounen', 'Demons'}"
21485,Dokkan! Robotendon,"Adventure, Kids, Slice of Life",TV,26,6.29,63,"{'Kids', 'Slice of Life', 'Adventure'}"
13781,Dokkiri Doctor Special,"Comedy, Ecchi",Special,1,6.04,137,"{'Ecchi', 'Comedy'}"
9499,Dokushin Apartment Dokudamisou,"Comedy, Ecchi",OVA,3,5.64,162,"{'Ecchi', 'Comedy'}"
30034,Dolittle-sensei Monogatari,"Adventure, Kids",TV,13,6.5,57,"{'Kids', 'Adventure'}"
8879,Dolphin Ouji,"Action, Adventure, Kids, Sci-Fi",TV,3,5.58,127,"{'Kids', 'Sci-Fi', 'Adventure', 'Action'}"
29713,Don&#039;t You Wish You Were Here?,Dementia,Movie,1,5.67,78,{'Dementia'}
18451,Don: Gokudou Suikoden,Drama,OVA,2,5.36,128,{'Drama'}
11625,Donbe Monogatari,Kids,Special,1,5.67,107,{'Kids'}
25193,Donguri Mori e,"Fantasy, Kids",OVA,1,4.25,55,"{'Kids', 'Fantasy'}"
5916,Donguri no Ie,Drama,Movie,1,7.0,106,{'Drama'}
8451,Donguri to Yamaneko,Drama,OVA,1,6.35,229,{'Drama'}
26301,Donguri to Yamaneko (1995),"Demons, Drama, Kids",OVA,1,5.0,54,"{'Kids', 'Drama', 'Demons'}"
19901,Donkikko,"Comedy, Shounen",TV,21,6.75,71,"{'Shounen', 'Comedy'}"
26199,Doolie Baenang-Yeohaeng,"Adventure, Kids",OVA,7,4.78,60,"{'Kids', 'Adventure'}"
2642,Dorami-chan: A Blue Straw Hat,"Fantasy, Kids",Movie,1,5.28,121,"{'Kids', 'Fantasy'}"
2639,Dorami-chan: Hello Kyouryuu Kids!!,Fantasy,Movie,1,5.9,135,{'Fantasy'}
2636,"Dorami-chan: Wow, The Kid Gang of Bandits",Fantasy,Movie,1,5.35,126,{'Fantasy'}
6771,Dorimogu Daa!!,"Adventure, Fantasy, Kids",TV,49,6.98,179,"{'Kids', 'Fantasy', 'Adventure'}"
29349,Doron Coron,"Kids, Slice of Life",Movie,1,4.62,46,"{'Kids', 'Slice of Life'}"
24663,Dororonpa!,"Comedy, Slice of Life, Supernatural",TV,115,7.5,104,"{'Supernatural', 'Slice of Life', 'Comedy'}"
25299,Dosukoi! Wanpaku Dohyou,"Drama, Sports",Movie,1,5.25,53,"{'Drama', 'Sports'}"
20077,Dotanba no Manners,"Comedy, Slice of Life",TV,283,6.75,75,"{'Slice of Life', 'Comedy'}"
20083,Doteraman,"Comedy, Sci-Fi",TV,20,6.0,79,"{'Sci-Fi', 'Comedy'}"
29605,Double Hard,"Action, Martial Arts",ONA,Unknown,6.53,177,"{'Martial Arts', 'Action'}"
27577,Doubutsu Dai Yakyuu Sen,Sports,Movie,1,5.67,68,{'Sports'}
8478,Doubutsu Kankyou Kaigi,Kids,TV,20,5.68,151,{'Kids'}
20009,Doubutsu Mura Monogatari,Kids,TV,100,6.92,98,{'Kids'}
7498,Doubutsu Olympic Taikai,Comedy,Movie,1,4.51,149,{'Comedy'}
32422,Doukyuusei,"Kids, Music",Music,1,5.83,116,"{'Kids', 'Music'}"
31555,Doushitemo Eto ni Hairitai,Comedy,TV,13,6.79,155,{'Comedy'}
30935,Douwa Mondai to Jinken: Anata wa Dou Kangaemasuka,Drama,OVA,1,8.0,42,{'Drama'}
28367,Dr. Slump: Arale-chan &#039;92 Oshougatsu Special,"Comedy, Sci-Fi, Shounen, Shounen",Special,3,6.19,196,"{'Shounen', 'Sci-Fi', 'Comedy'}"
30453,Dr. Slump: Arale-chan Ayaya!? Penguin Mura de TV Jack,"Comedy, Sci-Fi, Shounen",Special,1,7.11,152,"{'Shounen', 'Sci-Fi', 'Comedy'}"
30420,Dr. Slump: Arale-chan no Koutsuu Anzen,"Comedy, Sci-Fi, Shounen",Special,1,5.94,159,"{'Shounen', 'Sci-Fi', 'Comedy'}"
28371,Dr. Slump: Arale-chan Penguin Mura Eiyuu Densetsu,"Comedy, Sci-Fi, Shounen",Special,1,6.97,198,"{'Shounen', 'Sci-Fi', 'Comedy'}"
28369,Dr. Slump: Arale-chan Specials,"Comedy, Sci-Fi, Shounen",Special,2,6.84,220,"{'Shounen', 'Sci-Fi', 'Comedy'}"
30450,Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!,"Comedy, Sci-Fi, Shounen",Special,1,6.17,248,"{'Shounen', 'Sci-Fi', 'Comedy'}"
30449,Dr. Slump: Robot Taiketsu! Shukuteki Dr. Mashirito Toujou / Keen de Yuushou!? Penguin Grand Prix,"Comedy, Mecha, Sci-Fi, Shounen",Special,1,6.7,165,"{'Shounen', 'Mecha', 'Sci-Fi', 'Comedy'}"
17307,Dr. Typhoon,"Drama, Seinen, Sports",OVA,1,6.15,80,"{'Drama', 'Seinen', 'Sports'}"
31261,Drill,Dementia,Movie,1,3.4,106,{'Dementia'}
29687,Duel Masters VSR,"Action, Adventure, Comedy, Shounen",TV,51,5.19,486,"{'Comedy', 'Shounen', 'Adventure', 'Action'}"
32582,Duel Masters VSRF,"Action, Adventure, Comedy, Shounen",TV,Unknown,5.13,460,"{'Comedy', 'Shounen', 'Adventure', 'Action'}"
32926,Duel Masters: Hamukatsu to Dogiragon no Curry-pan Daibouken,"Action, Adventure, Comedy, Shounen",Movie,1,4.25,108,"{'Comedy', 'Shounen', 'Adventure', 'Action'}"
8179,Eagle Sam,"Comedy, Sports",TV,51,5.45,105,"{'Sports', 'Comedy'}"
20201,Easy Cooking Animation: Seishun no Shokutaku,Comedy,TV,25,5.2,87,{'Comedy'}
19907,Ecchan no Sensou,"Drama, Historical",Movie,1,7.17,100,"{'Drama', 'Historical'}"
28117,Echigo no Mukashibanashi: Attaten Ganoo,"Demons, Horror, Kids",OVA,1,4.33,73,"{'Kids', 'Horror', 'Demons'}"
29431,Eddie the Fast Break,"Kids, Sports",TV,Unknown,6.11,67,"{'Kids', 'Sports'}"
9028,Edokko Boy: Gatten Tasuke,"Comedy, Martial Arts, Police, Sports",TV,22,6.37,173,"{'Police', 'Martial Arts', 'Sports', 'Comedy'}"
16257,Efficus: Kono Omoi o Kimi ni...,Magic,OVA,2,4.93,116,{'Magic'}
33062,Egao ni Dai Sekkin,"Kids, Music",Music,1,5.8,40,"{'Kids', 'Music'}"
20385,Eguchi Hisashi no Kotobuki Gorou Show,"Comedy, Ecchi, Parody",OVA,4,6.0,311,"{'Ecchi', 'Parody', 'Comedy'}"
5554,Eguchi Hisashi no Nantoka Narudesho!,"Parody, Shoujo, Sports",OVA,1,5.32,246,"{'Parody', 'Sports', 'Shoujo'}"
28087,Ehon Yose,"Historical, Horror, Kids",TV,50,5.25,99,"{'Kids', 'Historical', 'Horror'}"
29357,Eien,"Drama, Fantasy, Music",Music,1,5.11,69,"{'Music', 'Drama', 'Fantasy'}"
6517,Eiga! Tamagotchi Uchuu Ichi Happy na Monogatari!?,Kids,Movie,1,6.56,203,{'Kids'}
27369,Eigo de Asobo: Tanken Goblin Tou,"Adventure, Comedy, Fantasy, Kids",TV,100,5.0,53,"{'Kids', 'Fantasy', 'Adventure', 'Comedy'}"
32010,"Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu","Comedy, Slice of Life",Special,1,6.46,95,"{'Slice of Life', 'Comedy'}"
19943,Eikou e no Spur: Igaya Chiharu Monogatari,"Drama, Historical, Sports",Movie,1,6.67,80,"{'Drama', 'Historical', 'Sports'}"
23615,Eiyuu Banka Koushi-den,"Adventure, Drama, Historical, Romance",OVA,1,6.44,101,"{'Drama', 'Romance', 'Historical', 'Adventure'}"
6267,Eko Eko Azarak,"Fantasy, Horror, Magic",OVA,1,5.78,246,"{'Fantasy', 'Magic', 'Horror'}"
30026,Ekubo Ouji,"Comedy, Kids",TV,50,6.5,39,"{'Kids', 'Comedy'}"
3243,Elec-king The Animation,Comedy,TV,13,6.55,96,{'Comedy'}
33986,Elite Banana Banao,"Comedy, Parody, Slice of Life",ONA,Unknown,6.29,72,"{'Parody', 'Slice of Life', 'Comedy'}"
24985,Elite Jack!!,"School, Shoujo",OVA,Unknown,5.29,141,"{'School', 'Shoujo'}"
6593,Elmer no Bouken: My Father&#039;s Dragon,"Adventure, Fantasy, Kids",OVA,1,6.44,125,"{'Kids', 'Fantasy', 'Adventure'}"
29423,En En Nikoli,"Adventure, Kids, Music",Special,3,5.4,40,"{'Kids', 'Music', 'Adventure'}"
15137,Entotsuya Peroo,Kids,Movie,1,4.6,150,{'Kids'}
34119,Escalator-jou no Hokou no Kiken-sei,Drama,Special,1,3.33,37,{'Drama'}
10000,Esper Mami Special: My Angel Mami-chan,"Comedy, Super Power, Supernatural",Special,1,6.52,148,"{'Supernatural', 'Super Power', 'Comedy'}"
30193,Eun-sil-i,Drama,Movie,1,5.81,163,{'Drama'}
16818,Eunhahamdae Jiguho,"Action, Adventure, Kids, Sci-Fi, Space",Movie,1,3.6,83,"{'Adventure', 'Action', 'Kids', 'Space', 'Sci-Fi'}"
18307,Eunhajeonseol Tera,"Action, Adventure, Sci-Fi, Shounen, Space",Movie,1,3.79,89,"{'Adventure', 'Action', 'Shounen', 'Space', 'Sci-Fi'}"
26209,Examurai Sengoku Recap,"Action, Samurai",Special,1,5.0,108,"{'Samurai', 'Action'}"
33114,Experiment,Dementia,Movie,1,4.0,60,{'Dementia'}
34140,Eyedrops,Space,ONA,4,4.83,65,{'Space'}
29395,Fafa Movie,Slice of Life,ONA,2,3.81,91,{'Slice of Life'}
29961,Feng Ji Yun Nu,"Action, Martial Arts",OVA,1,4.76,115,"{'Martial Arts', 'Action'}"
33792,Feng Shu Zhan Jing 2,"Adventure, Kids, Mecha",TV,26,8.0,24,"{'Kids', 'Mecha', 'Adventure'}"
33759,Feng Wei Ying Xiong,"Action, Fantasy",ONA,12,7.19,53,"{'Fantasy', 'Action'}"
18443,Field ni Soyogu Kaze,"Shounen, Sports",OVA,1,5.23,80,"{'Shounen', 'Sports'}"
19997,Fight Da!! Pyuta,"Action, Comedy, Sci-Fi, Shounen",TV,26,6.0,78,"{'Comedy', 'Shounen', 'Sci-Fi', 'Action'}"
24679,Flanders no Inu Specials,"Drama, Slice of Life",Special,2,5.76,139,"{'Drama', 'Slice of Life'}"
29987,Flicker Love No.1,Dementia,Movie,1,4.91,57,{'Dementia'}
32691,Flowering Heart,"Kids, Magic",TV,26,5.24,291,"{'Kids', 'Magic'}"
33536,Fly,Fantasy,ONA,1,3.73,47,{'Fantasy'}
16748,"Fly, Space Battleship Geobukseon","Action, Sci-Fi, Shounen, Space",Movie,1,4.11,94,"{'Shounen', 'Space', 'Sci-Fi', 'Action'}"
29857,Fojiao Donghua: Dashi Zhi Pusa Nianfo Yuantong Zhang,Drama,Special,1,4.52,64,{'Drama'}
8749,Forestry,Comedy,Special,1,4.45,124,{'Comedy'}
29379,Form of Stress,Mecha,Movie,1,3.75,44,{'Mecha'}
18005,Forza! Hidemaru,Sports,TV,26,6.44,102,{'Sports'}
32058,Four Seasons: Fuuka to Nanami,Cars,ONA,1,4.52,162,{'Cars'}
23967,Fox Wood Monogatari,"Adventure, Kids",OVA,3,7.44,67,"{'Kids', 'Adventure'}"
30010,Frame Arms: A Violent Struggle,Mecha,OVA,1,4.22,234,{'Mecha'}
26347,From Osaka with Cheer!,Slice of Life,ONA,4,4.33,109,{'Slice of Life'}
30173,Fruity Samurai,"Action, Comedy, Historical, Samurai",TV,13,5.52,134,"{'Comedy', 'Samurai', 'Historical', 'Action'}"
30071,Frypan Jiisan,"Adventure, Kids",Movie,1,4.7,78,"{'Kids', 'Adventure'}"
23983,Fuichin-san,"Drama, Historical, Kids, Shoujo",OVA,1,6.6,50,"{'Kids', 'Drama', 'Historical', 'Shoujo'}"
19899,Fujiko F. Fujio: Sukoshi Fushigi Tanpen Theater,"Adventure, Sci-Fi, Shounen, Space",OVA,11,6.25,91,"{'Shounen', 'Space', 'Sci-Fi', 'Adventure'}"
19533,Fujiko Fujio A no Mumako,"Horror, Supernatural",OVA,1,5.35,96,"{'Supernatural', 'Horror'}"
10533,Fujilog,Comedy,TV,13,5.75,275,{'Comedy'}
33864,Fujilog (ONA),"Comedy, Music",ONA,2,3.58,42,"{'Music', 'Comedy'}"
10997,Fujilog 2nd Season,Comedy,TV,13,5.72,165,{'Comedy'}
33872,Fujinkoron-senpai,Comedy,ONA,1,4.4,64,{'Comedy'}
30163,Fuki to Hiyoko,"Kids, Music",Music,1,5.07,89,"{'Kids', 'Music'}"
23973,Fuku-chan,"Kids, Slice of Life",TV,71,5.0,56,"{'Kids', 'Slice of Life'}"
23969,Fuku-chan no Kishuu,"Comedy, Historical",Movie,1,6.67,77,"{'Historical', 'Comedy'}"
23971,Fuku-chan no Zousan Butai,"Comedy, Historical",Movie,1,7.4,68,"{'Historical', 'Comedy'}"
29923,Fukusuke,,Movie,1,4.69,103,{''}
23975,Fukuyama Gekijou: Natsu no Himitsu,"Fantasy, Kids",OVA,1,6.5,61,"{'Kids', 'Fantasy'}"
30342,Funassyi no Funafunafuna Biyori,"Comedy, Kids, Slice of Life",TV,130,6.86,123,"{'Kids', 'Slice of Life', 'Comedy'}"
30556,Funassyi to Yukaina Kyoudai,"Comedy, Kids",ONA,Unknown,4.8,57,"{'Kids', 'Comedy'}"
22345,Funny Pets 2nd Season,Comedy,TV,12,3.92,77,{'Comedy'}
20093,Furiten-kun,"Comedy, Seinen, Slice of Life",Movie,1,6.56,67,"{'Seinen', 'Slice of Life', 'Comedy'}"
20095,Furiten-kun (1990),"Comedy, Seinen, Slice of Life",OVA,2,6.25,60,"{'Seinen', 'Slice of Life', 'Comedy'}"
8218,Fushigi na Elevator,Fantasy,Movie,1,5.71,251,{'Fantasy'}
33659,Fushigi na Somera-chan Special,"Comedy, Magic, Slice of Life",Special,1,5.15,444,"{'Slice of Life', 'Magic', 'Comedy'}"
29919,Fushigi na Taiko,Kids,Movie,1,5.24,124,{'Kids'}
33842,Fushigi no Yappo Shima: Pukipuki to Poi,Kids,TV,25,8.5,24,{'Kids'}
13423,Fushigi Sekai Atagoul Monogatari,Adventure,OVA,1,5.14,109,{'Adventure'}
30121,Fushigina Ano Ko wa Sutekina Kono Ko,"Adventure, Kids",TV,Unknown,4.0,40,"{'Kids', 'Adventure'}"
17623,Futago no Monchhichi,"Comedy, Kids",TV,130,4.86,85,"{'Kids', 'Comedy'}"
29179,Futago no Ookami Daibouken,"Kids, Music",Music,1,4.2,85,"{'Kids', 'Music'}"
23343,Futari no Oujisama,"Fantasy, Slice of Life",Movie,1,6.5,77,"{'Fantasy', 'Slice of Life'}"
25633,Futari no Tarou,"Adventure, Kids",OVA,1,6.67,45,"{'Kids', 'Adventure'}"
32322,Futari wa 80-sai,"Kids, Music",Music,1,4.67,43,"{'Kids', 'Music'}"
30118,Futari wa Nakayoshi: Goo to Sue,"Kids, Slice of Life",TV,84,4.75,40,"{'Kids', 'Slice of Life'}"
29653,Futari Zamurai Homare no Kawakiri,"Drama, Historical, Samurai",Movie,1,4.82,97,"{'Drama', 'Historical', 'Samurai'}"
9759,Future GPX Cyber Formula Graffiti,"Action, Sci-Fi, Sports",OVA,1,6.55,223,"{'Sci-Fi', 'Sports', 'Action'}"
25503,Fuusen Inu Tinny,"Adventure, Kids",TV,26,5.89,151,"{'Kids', 'Adventure'}"
31640,Fuusen Inu Tinny 2nd Season,"Adventure, Kids",TV,Unknown,3.75,87,"{'Kids', 'Adventure'}"
5594,Fuusen no Doratarou,Kids,TV,13,5.95,112,{'Kids'}
30530,Fuusen Shoujo Temple-chan Movie,"Adventure, Comedy, Kids, Music",Movie,1,4.75,44,"{'Kids', 'Music', 'Adventure', 'Comedy'}"
16838,Gaegujang-i Cheonsadeul,"Adventure, Kids",Movie,1,5.09,86,"{'Kids', 'Adventure'}"
24355,Gaia Getter A-kun,"Comedy, Kids, Sci-Fi, Space",ONA,2,3.48,83,"{'Kids', 'Space', 'Sci-Fi', 'Comedy'}"
